id_documento;tipo_documento;folio;id_cliente;id_vendedor;id_condicion;linea_negocio;fecha_emision;fecha_vencimiento;moneda;monto_neto;monto_iva;monto_total;estado_sii;centro_costo
DOC-2025-04356;FAC;103232;CL0301;V009;CP60;RETAIL;2025-09-10;2025-11-09;CLP;8179459;1554097;9733556;ACEPTADO;CD_SANTIAGO
DOC-2025-02525;FAC;101521;CL0178;V008;CP45;FOODSERVICE;2025-09-11;2025-10-26;CLP;4241334;805853;5047187;ACEPTADO;CD_SANTIAGO
DOC-2025-02030;FEX;50392;CL0032;V002;CP90;EXPORTACION;2025-09-12;2025-12-11;USD;243498.58;0;243498.58;ACEPTADO;PLANTA_CORONEL
DOC-2025-02067;FEX;50429;CL0034;V004;CP90;EXPORTACION;2025-09-12;2025-12-11;USD;44339.27;0;44339.27;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02069;FEX;50431;CL0034;V004;CP60;EXPORTACION;2025-09-12;2025-11-11;USD;23269.32;0;23269.32;ACEPTADO;PLANTA_CORONEL
DOC-2025-02072;FEX;50434;CL0016;V002;CP120;EXPORTACION;2025-09-12;2026-01-10;USD;15331.92;0;15331.92;ACEPTADO;PLANTA_CALDERA
DOC-2025-02137;FEX;50499;CL0048;V001;CP60;EXPORTACION;2025-09-12;2025-11-11;USD;26577.53;0;26577.53;ACEPTADO;PLANTA_CALDERA
DOC-2025-02536;FAC;101529;CL0162;V007;CP60;FOODSERVICE;2025-09-12;2025-11-11;CLP;2120145;402828;2522973;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02614;FAC;101602;CL0155;V005;CP30;FOODSERVICE;2025-09-12;2025-10-12;CLP;13831957;2628072;16460029;ACEPTADO;PLANTA_CORONEL
DOC-2025-02678;FAC;101661;CL0124;V006;CP45;FOODSERVICE;2025-09-12;2025-09-27;CLP;6566123;1247563;7813686;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02756;FAC;101731;CL0161;V005;CP45;FOODSERVICE;2025-09-12;2025-10-27;CLP;41641185;7911825;49553010;ACEPTADO;PLANTA_CORONEL
DOC-2025-02969;FAC;101933;CL0099;V008;CP60;FOODSERVICE;2025-09-12;2025-11-11;CLP;1651078;313705;1964783;ACEPTADO;CD_SANTIAGO
DOC-2025-03398;FAC;102338;CL0113;V005;CP45;FOODSERVICE;2025-09-12;2025-10-27;CLP;12237484;2325122;14562606;ACEPTADO;CD_SANTIAGO
DOC-2025-03666;FAC;102587;CL0183;V005;CP30;FOODSERVICE;2025-09-12;2025-10-12;CLP;4065982;772537;4838519;ACEPTADO;PLANTA_CORONEL
DOC-2025-03687;FEE;8206;CL0152;V006;CP30;FOODSERVICE;2025-09-12;2025-10-12;CLP;2565400;0;2565400;ACEPTADO;CD_SANTIAGO
DOC-2025-03754;FAC;102669;CL0214;V008;CP60;FOODSERVICE;2025-09-12;2025-11-11;CLP;5575330;1059313;6634643;ACEPTADO;CD_SANTIAGO
DOC-2025-03853;FAC;102757;CL0132;V005;CP30;FOODSERVICE;2025-09-12;2025-10-12;CLP;5617777;1067378;6685155;ACEPTADO;CD_SANTIAGO
DOC-2025-04121;FAC;103010;CL0338;V009;CP60;RETAIL;2025-09-12;2025-11-11;CLP;21067302;4002787;25070089;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04126;FAC;103015;CL0279;V010;CP45;RETAIL;2025-09-12;2025-10-27;CLP;33954732;6451399;40406131;ANULADO;CD_SANTIAGO
DOC-2025-03174;FAC;102129;CL0205;V007;CP30;FOODSERVICE;2025-09-15;2025-10-15;CLP;20915494;3973944;24889438;ACEPTADO;PLANTA_CORONEL
DOC-2025-03200;FAC;102151;CL0138;V005;CP60;FOODSERVICE;2025-09-15;2025-11-14;CLP;5488042;1042728;6530770;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03669;FAC;102589;CL0162;V007;CP30;FOODSERVICE;2025-09-15;2025-10-15;CLP;4247615;807047;5054662;ACEPTADO;CD_SANTIAGO
DOC-2025-02358;FEX;50720;CL0064;V002;CP60;EXPORTACION;2025-09-16;2025-11-15;USD;31044.67;0;31044.67;ACEPTADO;PLANTA_CORONEL
DOC-2025-02963;FAC;101927;CL0159;V006;CP30;FOODSERVICE;2025-09-16;2025-10-16;CLP;13143773;2497317;15641090;ACEPTADO;CD_SANTIAGO
DOC-2025-03187;FAC;102140;CL0156;V008;CP30;FOODSERVICE;2025-09-16;2025-10-16;CLP;1773038;336877;2109915;ACEPTADO;CD_SANTIAGO
DOC-2025-03380;FAC;102320;CL0161;V005;CP60;FOODSERVICE;2025-09-16;2025-11-15;CLP;23133861;4395434;27529295;ACEPTADO;PLANTA_CORONEL
DOC-2025-03892;FAC;102793;CL0191;V006;CP45;FOODSERVICE;2025-09-16;2025-11-25;CLP;2370695;450432;2821127;ACEPTADO;CD_SANTIAGO
DOC-2025-02076;FEX;50438;CL0072;V004;CP90;EXPORTACION;2025-09-17;2025-12-16;USD;20162.8;0;20162.8;ACEPTADO;PLANTA_CORONEL
DOC-2025-02100;FEX;50462;CL0064;V002;CP60;EXPORTACION;2025-09-17;2025-11-16;CLP;10979994;0;10979994;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02177;FEX;50539;CL0044;V004;CP60;EXPORTACION;2025-09-17;2025-11-16;USD;25938.42;0;25938.42;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02235;FEX;50597;CL0039;V001;CP90;EXPORTACION;2025-09-17;2025-12-16;USD;13336.51;0;13336.51;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02264;FEX;50626;CL0049;V003;CP60;EXPORTACION;2025-09-17;2025-11-16;USD;20041.52;0;20041.52;ACEPTADO;PLANTA_CORONEL
DOC-2025-02317;FEX;50679;CL0072;V004;CP120;EXPORTACION;2025-09-17;2026-01-15;USD;13486.06;0;13486.06;ACEPTADO;PLANTA_CALDERA
DOC-2025-02472;FEX;50834;CL0032;V002;CP90;EXPORTACION;2025-09-17;2025-12-16;USD;82460.18;0;82460.18;ACEPTADO;PLANTA_QUELLON
DOC-2025-02489;FEX;50851;CL0059;V001;CP60;EXPORTACION;2025-09-17;2025-06-04;USD;15998.03;0;15998.03;ACEPTADO;PLANTA_CORONEL
DOC-2025-02547;FAC;101540;CL0214;V008;CP30;FOODSERVICE;2025-09-17;2025-10-17;CLP;12617599;2397344;15014943;ACEPTADO;PLANTA_CORONEL
DOC-2025-02705;FAC;101685;CL0105;V006;CP45;FOODSERVICE;2025-09-17;2025-11-01;CLP;1335827;253807;1589634;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02717;FAC;101696;CL0104;V006;CP60;FOODSERVICE;2025-09-17;2025-12-01;CLP;6128229;1164364;7292593;ACEPTADO;PLANTA_CORONEL
DOC-2025-02862;FAC;101832;CL0217;V007;CP30;FOODSERVICE;2025-09-17;2025-06-07;CLP;17138155;3256249;20394404;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02879;FAC;101848;CL0123;V006;CP60;FOODSERVICE;2025-09-17;2025-11-16;CLP;24362127;4628804;28990931;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02888;FAC;101857;CL0110;V008;CP30;FOODSERVICE;2025-09-17;2025-10-17;CLP;4875623;926368;5801991;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03075;FAC;102037;CL0155;V005;CP30;FOODSERVICE;2025-09-17;2025-10-17;CLP;9682756;1839724;11522480;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03190;FAC;102143;CL0217;V007;CP60;FOODSERVICE;2025-09-17;2025-11-16;CLP;8311845;1579251;9891096;ACEPTADO;PLANTA_CORONEL
DOC-2025-03228;FAC;102178;CL0143;V006;CP45;FOODSERVICE;2025-09-17;2025-11-01;CLP;16115811;3062004;19177815;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03235;FAC;102185;CL0132;V005;CP45;FOODSERVICE;2025-09-17;2025-11-01;CLP;4504541;855863;5360404;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03379;FAC;102319;CL0097;V007;CP45;FOODSERVICE;2025-09-17;2025-11-01;CLP;10626637;2019061;12645698;ACEPTADO;PLANTA_CORONEL
DOC-2025-03450;FAC;102389;CL0161;V005;CP30;FOODSERVICE;2025-09-17;2025-10-17;CLP;12367990;2349918;14717908;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03490;FAC;102425;CL0086;V008;CP45;FOODSERVICE;2025-09-17;2025-11-01;CLP;4550103;864520;5414623;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03677;FAC;102597;CL0161;V005;CP30;FOODSERVICE;2025-09-17;2025-10-17;CLP;11598670;2203747;13802417;ACEPTADO;PLANTA_CORONEL
DOC-2025-03703;FAC;102621;CL0161;V005;CP30;FOODSERVICE;2025-09-17;2025-10-17;CLP;17333495;3293364;20626859;ACEPTADO;CD_SANTIAGO
DOC-2025-03764;FEE;8210;CL0137;V007;CP30;FOODSERVICE;2025-09-17;2025-10-17;CLP;5672813;0;5672813;ACEPTADO;CD_SANTIAGO
DOC-2025-03776;FAC;102690;CL0155;V005;CP30;FOODSERVICE;2025-09-17;2025-10-17;CLP;6673299;1267927;7941226;ACEPTADO;CD_SANTIAGO
DOC-2025-03791;FAC;102701;CL0115;V008;CP30;FOODSERVICE;2025-09-17;2025-10-17;CLP;3115173;591883;3707056;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03795;FAC;102705;CL0115;V008;CP30;FOODSERVICE;2025-09-17;2025-10-17;CLP;4535742;861791;5397533;ACEPTADO;CD_SANTIAGO
DOC-2025-03884;FAC;102785;CL0193;V008;CP30;FOODSERVICE;2025-09-17;2025-10-17;CLP;9159868;1740375;10900243;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03957;FAC;102854;CL0118;V007;CP45;FOODSERVICE;2025-09-17;2025-11-01;CLP;28962942;5502959;34465901;ACEPTADO;CD_SANTIAGO
DOC-2025-04035;FEE;8232;CL0301;V009;CP45;RETAIL;2025-09-17;2025-11-01;CLP;10832260;0;10832260;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04091;FAC;102981;CL0279;V010;CP30;RETAIL;2025-09-17;2025-10-17;CLP;14862494;2823874;17686368;ACEPTADO;CD_SANTIAGO
DOC-2025-04128;FAC;103017;CL0265;V009;CP90;RETAIL;2025-09-17;2025-12-16;CLP;12865935;2444528;15310463;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04216;FAC;103100;CL0245;V011;CP60;RETAIL;2025-09-17;2025-11-16;CLP;71626210;13608980;85235190;ACEPTADO;PLANTA_CORONEL
DOC-2025-04223;FAC;103107;CL0321;V010;CP60;RETAIL;2025-09-17;2025-11-16;CLP;12520302;2378857;14899159;ACEPTADO;PLANTA_CORONEL
DOC-2025-04294;FAC;103174;CL0325;V011;CP60;RETAIL;2025-09-17;2025-11-16;CLP;6064137;1152186;7216323;ACEPTADO;CD_SANTIAGO
DOC-2025-04338;FAC;103215;CL0311;V012;CP30;RETAIL;2025-09-17;2025-10-17;CLP;7554106;1435280;8989386;ACEPTADO;PLANTA_CORONEL
DOC-2025-02268;FEX;50630;CL0010;V003;CP60;EXPORTACION;2025-09-22;2025-11-21;USD;31348.02;0;31348.02;ACEPTADO;PLANTA_QUELLON
DOC-2025-02353;FEX;50715;CL0062;V004;CP60;EXPORTACION;2025-09-22;2025-11-21;USD;74890.72;0;74890.72;ACEPTADO;PLANTA_CORONEL
DOC-2025-03076;FAC;102038;CL0125;V008;CP30;FOODSERVICE;2025-09-22;2025-10-22;CLP;857156;162860;1020016;ANULADO;CD_SANTIAGO
DOC-2025-03307;FAC;102253;CL0118;V007;CP45;FOODSERVICE;2025-09-22;2025-11-06;CLP;2023459;384457;2407916;ACEPTADO;PLANTA_CORONEL
DOC-2025-03613;FAC;102540;CL0177;V005;CP30;FOODSERVICE;2025-09-22;2025-10-22;CLP;9902087;1881397;11783484;ACEPTADO;PLANTA_CORONEL
DOC-2025-02107;FEX;50469;CL0049;V003;CP90;EXPORTACION;2025-09-23;2025-12-22;USD;61555.08;0;61555.08;ACEPTADO;PLANTA_CALDERA
DOC-2025-02335;FEX;50697;CL0032;V002;CP120;EXPORTACION;2025-09-23;2026-01-21;USD;129113.47;0;129113.47;ACEPTADO;PLANTA_QUELLON
DOC-2025-03226;FAC;102176;CL0154;V005;CP45;FOODSERVICE;2025-09-23;2025-11-07;CLP;5512826;1047437;6560263;ACEPTADO;PLANTA_CORONEL
DOC-2025-03557;FAC;102488;CL0182;V008;CP60;FOODSERVICE;2025-09-23;2025-11-22;CLP;1306768;248286;1555054;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03753;FAC;102668;CL0135;V005;CP45;FOODSERVICE;2025-09-23;2025-11-07;CLP;4125347;783816;4909163;ACEPTADO;CD_SANTIAGO
DOC-2025-02577;FAC;101569;CL0128;V005;CP60;FOODSERVICE;2025-09-24;2025-11-23;CLP;2901012;551192;3452204;ACEPTADO;CD_SANTIAGO
DOC-2025-03152;FAC;102108;CL0074;V007;CP45;FOODSERVICE;2025-09-24;2025-11-08;CLP;25073494;4763964;29837458;ACEPTADO;PLANTA_CORONEL
DOC-2025-03255;FAC;102203;CL0201;V005;CP45;FOODSERVICE;2025-09-24;2025-11-08;CLP;1966917;373714;2340631;ACEPTADO;CD_SANTIAGO
DOC-2025-04009;FAC;102903;CL0338;V009;CP45;RETAIL;2025-09-24;2025-11-08;CLP;3477195;660667;4137862;ACEPTADO;CD_SANTIAGO
DOC-DUP-023;FAC;102203;CL0201;V005;CP45;FOODSERVICE;2025-09-24;2025-11-08;CLP;1966917;373714;2340631;ACEPTADO;CD_SANTIAGO
DOC-2025-02292;FEX;50654;CL0032;V002;CP90;EXPORTACION;2025-09-25;2025-12-24;USD;89209.07;0;89209.07;ACEPTADO;PLANTA_CORONEL
DOC-2025-02360;FEX;50722;CL0024;V002;CP90;EXPORTACION;2025-09-25;2025-12-24;USD;28446.01;0;28446.01;ACEPTADO;PLANTA_CALDERA
DOC-2025-04030;FAC;102923;CL0245;V011;CP90;RETAIL;2025-09-25;2025-12-24;CLP;17997789;3419580;21417369;ACEPTADO;PLANTA_CORONEL
DOC-2025-04140;FAC;103029;CL0224;V010;CP60;RETAIL;2025-09-25;2025-11-24;CLP;7238225;1375263;8613488;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04278;FAC;103159;CL0224;V010;CP45;RETAIL;2025-09-25;2025-11-09;CLP;10789962;2050093;12840055;ACEPTADO;CD_SANTIAGO
DOC-2025-02334;FEX;50696;CL0012;V004;CP120;EXPORTACION;2025-09-26;2026-01-24;USD;38415.99;0;38415.99;ACEPTADO;PLANTA_QUELLON
DOC-2025-02483;FEX;50845;CL0049;V003;CP120;EXPORTACION;2025-09-26;2026-01-24;USD;34755.21;0;34755.21;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02764;FAC;101739;CL0073;V005;CP30;FOODSERVICE;2025-09-26;2025-10-26;CLP;7687608;1460646;9148254;ACEPTADO;PLANTA_CORONEL
DOC-2025-02786;FAC;101761;CL0118;V007;CP60;FOODSERVICE;2025-09-26;2025-11-25;CLP;8930694;1696832;10627526;ACEPTADO;CD_SANTIAGO
DOC-2025-03105;FAC;102062;CL0181;V008;CP45;FOODSERVICE;2025-09-26;2025-11-10;CLP;2502697;475512;2978209;ACEPTADO;CD_SANTIAGO
DOC-2025-03143;FAC;102099;CL0161;V005;CP45;FOODSERVICE;2025-09-26;2025-11-10;CLP;13291017;2525293;15816310;ACEPTADO;CD_SANTIAGO
DOC-2025-03333;FAC;102276;CL0214;V008;CP30;FOODSERVICE;2025-09-26;2025-10-26;CLP;6540908;1242773;7783681;ACEPTADO;CD_SANTIAGO
DOC-2025-03459;FAC;102397;CL0120;V007;CP30;FOODSERVICE;2025-09-26;2025-10-26;CLP;10700262;2033050;12733312;ACEPTADO;CD_SANTIAGO
DOC-2025-03635;FAC;102561;CL0107;V005;CP45;FOODSERVICE;2025-09-26;2025-11-25;CLP;1867322;354791;2222113;ACEPTADO;CD_SANTIAGO
DOC-2025-03915;FAC;102814;CL0161;V005;CP45;FOODSERVICE;2025-09-26;2025-11-10;CLP;3929823;746666;4676489;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04042;FEE;8233;CL0292;V011;CP30;RETAIL;2025-09-26;2025-10-26;CLP;6034750;0;6034750;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04050;FAC;102940;CL0276;V012;CP30;RETAIL;2025-09-26;2025-10-26;CLP;16118409;3062498;19180907;ACEPTADO;PLANTA_CORONEL
DOC-2025-04138;FAC;103027;CL0279;V010;CP45;RETAIL;2025-09-26;2025-11-10;CLP;40670073;7727314;48397387;ACEPTADO;PLANTA_CORONEL
DOC-2025-02527;FAC;101523;CL0121;V007;CP30;FOODSERVICE;2025-09-29;2025-10-29;CLP;1761705;334724;2096429;ACEPTADO;PLANTA_CORONEL
DOC-2025-03330;FAC;102273;CL0102;V008;CP30;FOODSERVICE;2025-09-29;2025-10-29;CLP;7676075;1458454;9134529;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03864;FAC;102767;CL0178;V008;CP45;FOODSERVICE;2025-09-29;2025-11-13;CLP;12891193;2449327;15340520;ACEPTADO;PLANTA_TALCAHUANO
DOC-DUP-012;FAC;102767;CL0178;V008;CP45;FOODSERVICE;2025-09-29;2025-11-13;CLP;12891193;2449327;15340520;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02184;FEX;50546;CL0014;V003;CP90;EXPORTACION;2025-09-30;2025-12-29;USD;71406.59;0;71406.59;ACEPTADO;PLANTA_QUELLON
DOC-2025-02478;FEX;50840;CL0048;V001;CP90;EXPORTACION;2025-09-30;2025-12-29;USD;207505.65;0;207505.65;ACEPTADO;PLANTA_CALDERA
DOC-2025-03230;FAC;102180;CL0074;V007;CP30;FOODSERVICE;2025-09-30;2025-10-30;CLP;10491871;1993455;12485326;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03684;FAC;102603;CL0093;V006;CP30;FOODSERVICE;2025-09-30;2025-10-30;CLP;5251057;997701;6248758;ACEPTADO;CD_SANTIAGO
DOC-2025-03717;FAC;102634;CL0211;V006;CP45;FOODSERVICE;2025-09-30;2025-11-14;CLP;6648590;1263232;7911822;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04262;FAC;103143;CL0301;V009;CP45;RETAIL;2025-09-30;2025-11-14;CLP;10249542;1947413;12196955;ACEPTADO;CD_SANTIAGO
DOC-2025-02355;FEX;50717;CL0033;V002;CP60;EXPORTACION;2025-10-01;2025-08-09;USD;70648.67;0;70648.67;ACEPTADO;PLANTA_CORONEL
DOC-2025-02435;FEX;50797;CL0048;V001;CP90;EXPORTACION;2025-10-01;2025-12-30;USD;38376.85;0;38376.85;ACEPTADO;PLANTA_CORONEL
DOC-2025-02777;FAC;101752;CL0219;V007;CP30;FOODSERVICE;2025-10-01;2025-10-31;CLP;1306794;248291;1555085;ACEPTADO;CD_SANTIAGO
DOC-2025-04097;FAC;102987;CL0240;V010;CP45;RETAIL;2025-10-01;2025-11-15;CLP;10403642;1976692;12380334;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04260;FAC;103141;CL0296;V011;CP45;RETAIL;2025-10-01;2025-11-15;CLP;20634285;3920514;24554799;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02310;FEX;50672;CL0037;V002;CP90;EXPORTACION;2025-10-02;2025-12-31;USD;4523.78;0;4523.78;ACEPTADO;PLANTA_CORONEL
DOC-2025-02348;FEX;50710;CL0072;V004;CP90;EXPORTACION;2025-10-02;2025-12-31;USD;21561.39;0;21561.39;ACEPTADO;PLANTA_CORONEL
DOC-2025-03124;FAC;102081;CL0132;V005;CP45;FOODSERVICE;2025-10-02;2025-11-16;CLP;4121391;783064;4904455;ACEPTADO;PLANTA_CORONEL
DOC-2025-03319;FAC;102264;CL0181;V008;CP45;FOODSERVICE;2025-10-02;2025-11-16;CLP;2817837;535389;3353226;ACEPTADO;PLANTA_CORONEL
DOC-2025-03551;FAC;102482;CL0181;V008;CP60;FOODSERVICE;2025-10-02;2025-12-01;CLP;6266074;1190554;7456628;ACEPTADO;CD_SANTIAGO
DOC-2025-03629;FAC;102555;CL0161;V005;CP30;FOODSERVICE;2025-10-02;2025-11-01;CLP;4331873;823056;5154929;ACEPTADO;PLANTA_CORONEL
DOC-2025-03918;FAC;102817;CL0167;V008;CP45;FOODSERVICE;2025-10-02;2025-11-16;CLP;3183566;604878;3788444;ACEPTADO;CD_SANTIAGO
DOC-2025-03982;FAC;102877;CL0227;V009;CP60;RETAIL;2025-10-02;2025-12-01;CLP;6741159;1280820;8021979;ACEPTADO;PLANTA_CORONEL
DOC-2025-02155;FEX;50517;CL0034;V004;CP90;EXPORTACION;2025-10-03;2026-01-01;USD;121035.11;0;121035.11;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02227;FEX;50589;CL0049;V003;CP120;EXPORTACION;2025-10-03;2026-01-31;USD;115180.95;0;115180.95;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02587;FAC;101578;CL0210;V005;CP30;FOODSERVICE;2025-10-03;2025-11-02;CLP;8735090;1659667;10394757;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02610;FAC;101598;CL0129;V007;CP30;FOODSERVICE;2025-10-03;2025-11-02;CLP;838879;159387;998266;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02634;FAC;101619;CL0159;V006;CP30;FOODSERVICE;2025-10-03;2025-11-02;CLP;15405747;2927092;18332839;ACEPTADO;PLANTA_CORONEL
DOC-2025-02651;FAC;101635;CL0114;V008;CP45;FOODSERVICE;2025-10-03;2025-11-17;CLP;4327904;822302;5150206;ACEPTADO;CD_SANTIAGO
DOC-2025-02658;FAC;101641;CL0161;V005;CP30;FOODSERVICE;2025-10-03;2025-11-02;CLP;3281856;623553;3905409;ACEPTADO;CD_SANTIAGO
DOC-2025-02743;FAC;101719;CL0180;V006;CP45;FOODSERVICE;2025-10-03;2025-10-18;CLP;3784794;719111;4503905;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02776;FAC;101751;CL0178;V008;CP30;FOODSERVICE;2025-10-03;2025-11-02;CLP;24880742;4727341;29608083;ACEPTADO;CD_SANTIAGO
DOC-2025-02833;FAC;101805;CL0073;V005;CP45;FOODSERVICE;2025-10-03;2025-11-17;CLP;6154216;1169301;7323517;ANULADO;PLANTA_CORONEL
DOC-2025-02982;FAC;101946;CL0091;V007;CP30;FOODSERVICE;2025-10-03;2025-11-02;CLP;2400350;456066;2856416;ACEPTADO;PLANTA_CORONEL
DOC-2025-03063;FAC;102025;CL0109;V007;CP60;FOODSERVICE;2025-10-03;2025-12-02;CLP;8303248;1577617;9880865;ACEPTADO;CD_SANTIAGO
DOC-2025-03126;FAC;102083;CL0116;V006;CP30;FOODSERVICE;2025-10-03;2025-11-02;CLP;9488447;1802805;11291252;ACEPTADO;PLANTA_CORONEL
DOC-2025-03137;FAC;102094;CL0212;V005;CP30;FOODSERVICE;2025-10-03;2025-11-02;CLP;11412412;2168358;13580770;ACEPTADO;CD_SANTIAGO
DOC-2025-03173;FAC;102128;CL0074;V007;CP30;FOODSERVICE;2025-10-03;2025-11-02;CLP;26423940;5020549;31444489;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03193;FAC;102145;CL0193;V008;CP45;FOODSERVICE;2025-10-03;2025-11-17;CLP;8186446;1555425;9741871;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03292;FAC;102239;CL0214;V008;CP60;FOODSERVICE;2025-10-03;2025-12-02;CLP;12886998;2448530;15335528;ACEPTADO;CD_SANTIAGO
DOC-2025-03402;FEE;8185;CL0198;V006;CP30;FOODSERVICE;2025-10-03;2025-11-02;CLP;2830908;0;2830908;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03409;FAC;102348;CL0214;V008;CP45;FOODSERVICE;2025-10-03;2025-11-17;CLP;9296331;1766303;11062634;ACEPTADO;PLANTA_CORONEL
DOC-2025-03655;FAC;102578;CL0171;V008;CP45;FOODSERVICE;2025-10-03;2025-11-17;CLP;5514607;1047775;6562382;ACEPTADO;CD_SANTIAGO
DOC-2025-03683;FAC;102602;CL0074;V007;CP30;FOODSERVICE;2025-10-03;2025-11-02;CLP;14143907;2687342;16831249;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04015;FAC;102909;CL0279;V010;CP45;RETAIL;2025-10-03;2025-11-17;CLP;9701633;1843310;11544943;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04056;FAC;102946;CL0319;V012;CP45;RETAIL;2025-10-03;2025-11-17;CLP;14709932;2794887;17504819;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04090;FAC;102980;CL0288;V010;CP30;RETAIL;2025-10-03;2025-11-02;CLP;18987197;3607567;22594764;ACEPTADO;CD_SANTIAGO
DOC-2025-04127;FAC;103016;CL0301;V009;CP45;RETAIL;2025-10-03;2025-11-17;CLP;4615175;876883;5492058;ACEPTADO;PLANTA_CORONEL
DOC-2025-04202;FAC;103086;CL0245;V011;CP60;RETAIL;2025-10-03;2025-12-02;CLP;12677982;2408817;15086799;ACEPTADO;CD_SANTIAGO
DOC-DUP-003;FAC;102348;CL0214;V008;CP45;FOODSERVICE;2025-10-03;2025-11-17;CLP;9296331;1766303;11062634;ACEPTADO;PLANTA_CORONEL
DOC-DUP-013;FAC;102094;CL0212;V005;CP30;FOODSERVICE;2025-10-03;2025-11-02;CLP;11412412;2168358;13580770;ACEPTADO;CD_SANTIAGO
DOC-DUP-015;FAC;102578;CL0171;V008;CP45;FOODSERVICE;2025-10-03;2025-11-17;CLP;5514607;1047775;6562382;ACEPTADO;CD_SANTIAGO
DOC-2025-02156;FEX;50518;CL0068;V002;CP120;EXPORTACION;2025-10-06;2026-02-03;USD;20053.97;0;20053.97;ACEPTADO;PLANTA_CORONEL
DOC-2025-02473;FEX;50835;CL0072;V004;CP120;EXPORTACION;2025-10-06;2026-02-03;USD;16286.31;0;16286.31;ACEPTADO;PLANTA_QUELLON
DOC-2025-02934;FAC;101898;CL0078;V008;CP45;FOODSERVICE;2025-10-06;2025-11-20;CLP;1498785;284769;1783554;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03256;FAC;102204;CL0193;V008;CP30;FOODSERVICE;2025-10-06;2025-11-05;CLP;8412137;1598306;10010443;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03393;FAC;102333;CL0077;V007;CP30;FOODSERVICE;2025-10-06;2025-11-05;CLP;11234367;2134530;13368897;ACEPTADO;CD_SANTIAGO
DOC-2025-03435;FAC;102374;CL0163;V008;CP45;FOODSERVICE;2025-10-06;2025-11-20;CLP;2638035;501227;3139262;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03586;FAC;102516;CL0178;V008;CP45;FOODSERVICE;2025-10-06;2025-11-20;CLP;2909671;552837;3462508;ACEPTADO;PLANTA_CORONEL
DOC-2025-02051;FEX;50413;CL0034;V004;CP90;EXPORTACION;2025-10-07;2026-01-05;USD;48805.29;0;48805.29;ACEPTADO;PLANTA_QUELLON
DOC-2025-02096;FEX;50458;CL0049;V003;CP90;EXPORTACION;2025-10-07;2026-01-05;USD;47152.13;0;47152.13;ACEPTADO;PLANTA_CORONEL
DOC-2025-02175;FEX;50537;CL0049;V003;CP90;EXPORTACION;2025-10-07;2026-01-05;USD;29652.08;0;29652.08;RECLAMADO;PLANTA_CALDERA
DOC-2025-02243;FEX;50605;CL0049;V003;CP60;EXPORTACION;2025-10-07;2025-12-06;USD;20336.15;0;20336.15;ACEPTADO;PLANTA_CALDERA
